Países,Quantidade (KG),Valor (US$),Ano
Portugal,9952290.0,32547365.0,2015
Reino Unido,90.0,1352.0,2015
Republica Dominicana,0.0,0.0,2015
Romênia,5950.0,7925.0,2015
Rússia,0.0,0.0,2015
San Marino,0.0,0.0,2015
Sérvia,0.0,0.0,2015
Síria,0.0,0.0,2015
Suazilândia,0.0,0.0,2015
Suíça,1125.0,6284.0,2015
"Tcheca, República",0.0,0.0,2015
Tunísia,0.0,0.0,2015
Turquia,32247.0,109741.0,2015
Ucrânia,0.0,0.0,2015
Uruguai,1399547.0,4069100.0,2015
Não consta na tabela,0.0,0.0,2015
Não declarados,0.0,0.0,2015
Outros,0.0,0.0,2015
Africa do Sul,578829.0,1686226.0,2016
Alemanha,158386.0,606333.0,2016
Argélia,0.0,43.0,2016
Arábia Saudita,0.0,43.0,2016
Argentina,14098009.0,45214862.0,2016
Armênia,0.0,0.0,2016
Austrália,498515.0,1537834.0,2016
Áustria,1485.0,7551.0,2016
Bermudas,0.0,0.0,2016
Bélgica,7.0,1090.0,2016
Bolívia,0.0,0.0,2016
Bósnia-Herzegovina,0.0,0.0,2016
Brasil,183.0,2127.0,2016
Bulgária,17777.0,55253.0,2016
Canada,0.0,0.0,2016
Chile,43400991.0,123183079.0,2016
China,108.0,213.0,2016
"Coreia do Sul, República",0.0,0.0,2016
Croácia,0.0,0.0,2016
Cuba,0.0,0.0,2016
Emirados Árabes Unidos,2175.0,35489.0,2016
Eslovênia,14366.0,46972.0,2016
Eslováquia,1305.0,3878.0,2016
Espanha,3948614.0,12221512.0,2016
Estados Unidos,725420.0,2924715.0,2016
França,3831566.0,15940341.0,2016
Geórgia,0.0,0.0,2016
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2016
Grécia,6568.0,18637.0,2016
Hong Kong,0.0,0.0,2016
Hungria,8315.0,58756.0,2016
Indonésia,0.0,43.0,2016
Irlanda,0.0,43.0,2016
Israel,12548.0,44277.0,2016
Itália,7936409.0,22216811.0,2016
Japão,0.0,0.0,2016
Iugoslávia,0.0,0.0,2016
Líbano,10665.0,71374.0,2016
Luxemburgo,0.0,43.0,2016
Macedônia,0.0,0.0,2016
Marrocos,0.0,0.0,2016
México,0.0,0.0,2016
Moldávia,0.0,0.0,2016
Montenegro,0.0,0.0,2016
Noruega,396.0,253.0,2016
Nova Zelândia,50177.0,361030.0,2016
Países Baixos (Holanda),0.0,43.0,2016
Panamá,0.0,0.0,2016
Peru,0.0,0.0,2016
Porto Rico,0.0,0.0,2016
Portugal,10821232.0,29495190.0,2016
Reino Unido,5.0,255.0,2016
Republica Dominicana,0.0,43.0,2016
Romênia,0.0,0.0,2016
Rússia,0.0,43.0,2016
San Marino,0.0,0.0,2016
Sérvia,0.0,0.0,2016
Síria,0.0,0.0,2016
Suazilândia,0.0,0.0,2016
Suíça,6.0,245.0,2016
"Tcheca, República",0.0,0.0,2016
Tunísia,0.0,0.0,2016
Turquia,0.0,0.0,2016
Ucrânia,5319.0,9679.0,2016
Uruguai,2215692.0,5099162.0,2016
Não consta na tabela,0.0,0.0,2016
Não declarados,0.0,0.0,2016
Outros,0.0,0.0,2016
Africa do Sul,1138732.0,3241298.0,2017
Alemanha,83289.0,315959.0,2017
Argélia,0.0,0.0,2017
Arábia Saudita,0.0,0.0,2017
Argentina,15461740.0,51770842.0,2017
Armênia,0.0,0.0,2017
Austrália,354641.0,1246545.0,2017
Áustria,2655.0,24629.0,2017
Bermudas,0.0,0.0,2017
Bélgica,4376.0,45221.0,2017
Bolívia,0.0,0.0,2017
Bósnia-Herzegovina,0.0,0.0,2017
Brasil,845617.0,260135.0,2017
Bulgária,35284.0,68234.0,2017
Canada,0.0,0.0,2017
Chile,51787643.0,145628860.0,2017
China,1000.0,613.0,2017
"Coreia do Sul, República",0.0,0.0,2017
Croácia,0.0,0.0,2017
Cuba,0.0,0.0,2017
Emirados Árabes Unidos,0.0,0.0,2017
Eslovênia,0.0,0.0,2017
Eslováquia,21424.0,64828.0,2017
Espanha,7240535.0,19834451.0,2017
Estados Unidos,1372347.0,4110641.0,2017
França,5921728.0,25280255.0,2017
Geórgia,0.0,0.0,2017
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2017
Grécia,40775.0,139486.0,2017
Hong Kong,0.0,0.0,2017
Hungria,23813.0,168353.0,2017
Indonésia,0.0,0.0,2017
Irlanda,0.0,0.0,2017
Israel,37302.0,120463.0,2017
Itália,11538990.0,33707111.0,2017
Japão,0.0,0.0,2017
Iugoslávia,0.0,0.0,2017
Líbano,12737.0,93480.0,2017
Luxemburgo,0.0,0.0,2017
Macedônia,0.0,0.0,2017
Marrocos,0.0,0.0,2017
México,0.0,0.0,2017
Moldávia,0.0,0.0,2017
Montenegro,0.0,0.0,2017
Noruega,5.0,27.0,2017
Nova Zelândia,31379.0,248412.0,2017
Países Baixos (Holanda),0.0,0.0,2017
Panamá,0.0,0.0,2017
Peru,0.0,0.0,2017
Porto Rico,0.0,0.0,2017
Portugal,17345709.0,45032247.0,2017
Reino Unido,16.0,1033.0,2017
Republica Dominicana,0.0,0.0,2017
Romênia,18509.0,52150.0,2017
Rússia,0.0,0.0,2017
San Marino,0.0,0.0,2017
Sérvia,0.0,0.0,2017
Síria,398.0,269.0,2017
Suazilândia,0.0,0.0,2017
Suíça,138.0,2873.0,2017
"Tcheca, República",0.0,0.0,2017
Tunísia,0.0,0.0,2017
Turquia,0.0,0.0,2017
Ucrânia,865.0,931.0,2017
Uruguai,5009098.0,7751966.0,2017
Não consta na tabela,0.0,0.0,2017
Não declarados,0.0,0.0,2017
Outros,0.0,0.0,2017
Africa do Sul,1127053.0,3574371.0,2018
Alemanha,142971.0,516975.0,2018
Argélia,0.0,0.0,2018
Arábia Saudita,563.0,3249.0,2018
Argentina,15221318.0,52817642.0,2018
Armênia,0.0,0.0,2018
Austrália,3518.0,21664.0,2018
Áustria,513995.0,1567866.0,2018
Bermudas,0.0,0.0,2018
Bélgica,163.0,1201.0,2018
Bolívia,0.0,0.0,2018
Bósnia-Herzegovina,0.0,0.0,2018
Brasil,18040.0,121806.0,2018
Bulgária,16166.0,17550.0,2018
Canada,301.0,17418.0,2018
Chile,51104825.0,144731210.0,2018
China,5.0,472.0,2018
"Coreia do Sul, República",0.0,0.0,2018
Croácia,0.0,0.0,2018
Cuba,0.0,0.0,2018
Emirados Árabes Unidos,0.0,0.0,2018
Eslovênia,20976.0,68521.0,2018
Eslováquia,10800.0,17938.0,2018
Espanha,5595268.0,19353631.0,2018
Estados Unidos,548655.0,2584781.0,2018
França,4653789.0,22688105.0,2018
Geórgia,8164.0,20416.0,2018
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2018
Grécia,41601.0,135185.0,2018
Hong Kong,0.0,0.0,2018
Hungria,23742.0,113405.0,2018
Indonésia,36.0,210.0,2018
Irlanda,107.0,954.0,2018
Israel,40354.0,182017.0,2018
Itália,10154564.0,34857594.0,2018
Japão,0.0,0.0,2018
Iugoslávia,0.0,0.0,2018
Líbano,19742.0,150044.0,2018
Luxemburgo,5.0,42.0,2018
Macedônia,0.0,0.0,2018
Marrocos,0.0,0.0,2018
México,134.0,804.0,2018
Moldávia,0.0,0.0,2018
Montenegro,0.0,0.0,2018
Noruega,0.0,0.0,2018
Nova Zelândia,130854.0,686193.0,2018
Países Baixos (Holanda),283.0,8719.0,2018
Panamá,0.0,0.0,2018
Peru,77.0,653.0,2018
Porto Rico,47.0,404.0,2018
Portugal,17698831.0,53237413.0,2018
Reino Unido,4126.0,51034.0,2018
Republica Dominicana,2.0,13.0,2018
Romênia,13719.0,9695.0,2018
Rússia,17483.0,66160.0,2018
San Marino,0.0,0.0,2018
Sérvia,0.0,0.0,2018
Síria,0.0,0.0,2018
Suazilândia,0.0,0.0,2018
Suíça,559.0,7647.0,2018
"Tcheca, República",0.0,0.0,2018
Tunísia,0.0,0.0,2018
Turquia,1591.0,1245.0,2018
Ucrânia,0.0,0.0,2018
Uruguai,2836574.0,8467846.0,2018
Não consta na tabela,0.0,0.0,2018
Não declarados,0.0,0.0,2018
Outros,0.0,0.0,2018
Africa do Sul,1092042.0,3604038.0,2019
Alemanha,101055.0,412794.0,2019
Argélia,0.0,0.0,2019
Arábia Saudita,0.0,0.0,2019
Argentina,16548931.0,54527380.0,2019
Armênia,0.0,0.0,2019
Austrália,16292.0,1214643.0,2019
Áustria,348289.0,128379.0,2019
Bermudas,0.0,0.0,2019
Bélgica,7.0,30.0,2019
Bolívia,0.0,0.0,2019
Bósnia-Herzegovina,0.0,0.0,2019
Brasil,29295.0,246008.0,2019
Bulgária,10944.0,9915.0,2019
Canada,0.0,0.0,2019
Chile,52697108.0,145471294.0,2019
China,317.0,2458.0,2019
"Coreia do Sul, República",0.0,0.0,2019
Croácia,450.0,2900.0,2019
Cuba,0.0,0.0,2019
Emirados Árabes Unidos,0.0,0.0,2019
Eslovênia,30968.0,101190.0,2019
Eslováquia,459.0,3160.0,2019
Espanha,5797980.0,17111436.0,2019
Estados Unidos,534870.0,2400830.0,2019
França,5324383.0,24299524.0,2019
Geórgia,21748.0,41161.0,2019
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2019
Grécia,21251.0,70881.0,2019
Hong Kong,0.0,0.0,2019
Hungria,34591.0,146500.0,2019
Indonésia,258.0,1464.0,2019
Irlanda,179.0,1705.0,2019
Israel,52237.0,182602.0,2019
Itália,10323254.0,33355982.0,2019
Japão,153.0,1429.0,2019
Iugoslávia,0.0,0.0,2019
Líbano,21836.0,167358.0,2019
Luxemburgo,0.0,0.0,2019
Macedônia,1323.0,874.0,2019
Marrocos,2250.0,16816.0,2019
México,646.0,3927.0,2019
Moldávia,0.0,0.0,2019
Montenegro,1701.0,5440.0,2019
Noruega,0.0,0.0,2019
Nova Zelândia,133179.0,776830.0,2019
Países Baixos (Holanda),634.0,5297.0,2019
Panamá,17.0,96.0,2019
Peru,0.0,0.0,2019
Porto Rico,21.0,115.0,2019
Portugal,18228699.0,51444189.0,2019
Reino Unido,4819.0,46623.0,2019
Republica Dominicana,0.0,0.0,2019
Romênia,5196.0,6706.0,2019
Rússia,0.0,0.0,2019
San Marino,0.0,0.0,2019
Sérvia,0.0,0.0,2019
Síria,641.0,409.0,2019
Suazilândia,0.0,0.0,2019
Suíça,4510.0,63619.0,2019
"Tcheca, República",0.0,0.0,2019
Tunísia,0.0,0.0,2019
Turquia,0.0,0.0,2019
Ucrânia,4646.0,3074.0,2019
Uruguai,2778244.0,7938059.0,2019
Não consta na tabela,0.0,0.0,2019
Não declarados,0.0,0.0,2019
Outros,0.0,0.0,2019
Africa do Sul,627150.0,1701072.0,2020
Alemanha,136992.0,504168.0,2020
Argélia,0.0,0.0,2020
Arábia Saudita,0.0,0.0,2020
Argentina,22610267.0,66322932.0,2020
Armênia,0.0,0.0,2020
Austrália,212595.0,792051.0,2020
Áustria,6540.0,52348.0,2020
Bermudas,0.0,0.0,2020
Bélgica,0.0,0.0,2020
Bolívia,0.0,0.0,2020
Bósnia-Herzegovina,1218.0,902.0,2020
Brasil,4347.0,41213.0,2020
Bulgária,23110.0,58319.0,2020
Canada,0.0,0.0,2020
Chile,72726186.0,176540499.0,2020
China,0.0,0.0,2020
"Coreia do Sul, República",0.0,0.0,2020
Croácia,0.0,0.0,2020
Cuba,0.0,0.0,2020
Emirados Árabes Unidos,0.0,0.0,2020
Eslovênia,11392.0,39771.0,2020
Eslováquia,0.0,0.0,2020
Espanha,7169384.0,19802061.0,2020
Estados Unidos,366584.0,2119234.0,2020
França,5658139.0,24894394.0,2020
Geórgia,20274.0,42948.0,2020
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2020
Grécia,61181.0,219292.0,2020
Hong Kong,311.0,2776.0,2020
Hungria,5254.0,25250.0,2020
Indonésia,0.0,0.0,2020
Irlanda,0.0,0.0,2020
Israel,38239.0,224349.0,2020
Itália,9659999.0,32477890.0,2020
Japão,0.0,0.0,2020
Iugoslávia,0.0,0.0,2020
Líbano,12384.0,45908.0,2020
Luxemburgo,0.0,0.0,2020
Macedônia,0.0,0.0,2020
Marrocos,2160.0,8326.0,2020
México,33.0,181.0,2020
Moldávia,5832.0,8965.0,2020
Montenegro,0.0,0.0,2020
Noruega,0.0,0.0,2020
Nova Zelândia,15372.0,89763.0,2020
Países Baixos (Holanda),2285.0,22990.0,2020
Panamá,0.0,0.0,2020
Peru,0.0,0.0,2020
Porto Rico,54.0,1090.0,2020
Portugal,23627260.0,66353572.0,2020
Reino Unido,2586.0,22935.0,2020
Republica Dominicana,0.0,0.0,2020
Romênia,30635.0,70269.0,2020
Rússia,0.0,0.0,2020
San Marino,0.0,0.0,2020
Sérvia,0.0,0.0,2020
Síria,0.0,0.0,2020
Suazilândia,0.0,0.0,2020
Suíça,735.0,5848.0,2020
"Tcheca, República",0.0,0.0,2020
Tunísia,0.0,0.0,2020
Turquia,17563.0,55039.0,2020
Ucrânia,0.0,0.0,2020
Uruguai,4079076.0,10146829.0,2020
Não consta na tabela,0.0,0.0,2020
Não declarados,0.0,0.0,2020
Outros,0.0,0.0,2020
Africa do Sul,859169.0,2508140.0,2021
Alemanha,106541.0,546967.0,2021
Argélia,0.0,0.0,2021
Arábia Saudita,2510.0,8761.0,2021
Argentina,26869241.0,79527959.0,2021
Armênia,0.0,0.0,2021
Austrália,366875.0,1383093.0,2021
Áustria,13427.0,141822.0,2021
Bermudas,10.0,141.0,2021
Bélgica,0.0,0.0,2021
Bolívia,0.0,0.0,2021
Bósnia-Herzegovina,0.0,0.0,2021
Brasil,12602.0,39816.0,2021
Bulgária,34185.0,105623.0,2021
Canada,0.0,0.0,2021
Chile,69617587.0,182568098.0,2021
China,0.0,0.0,2021
"Coreia do Sul, República",0.0,0.0,2021
Croácia,17343.0,78954.0,2021
Cuba,0.0,0.0,2021
Emirados Árabes Unidos,0.0,0.0,2021
Eslovênia,42944.0,172141.0,2021
Eslováquia,0.0,0.0,2021
Espanha,8793911.0,23795616.0,2021
Estados Unidos,506405.0,2809649.0,2021
França,6241310.0,31428188.0,2021
Geórgia,19188.0,32901.0,2021
"Geórgia do Sul e Sandwich do Sul, Ilhas",1838.0,2915.0,2021
Grécia,13619.0,55228.0,2021
Hong Kong,0.0,0.0,2021
Hungria,20174.0,160816.0,2021
Indonésia,0.0,0.0,2021
Irlanda,0.0,0.0,2021
Israel,60281.0,298732.0,2021
Itália,11231625.0,39852162.0,2021
Japão,0.0,0.0,2021
Iugoslávia,0.0,0.0,2021
Líbano,24194.0,78872.0,2021
Luxemburgo,0.0,0.0,2021
Macedônia,0.0,0.0,2021
Marrocos,986.0,6958.0,2021
México,4.0,19.0,2021
Moldávia,25998.0,66480.0,2021
Montenegro,0.0,0.0,2021
Noruega,0.0,0.0,2021
Nova Zelândia,21995.0,137547.0,2021
Países Baixos (Holanda),0.0,0.0,2021
Panamá,0.0,0.0,2021
Peru,0.0,0.0,2021
Porto Rico,0.0,0.0,2021
Portugal,25925363.0,75668823.0,2021
Reino Unido,1164.0,9357.0,2021
Republica Dominicana,0.0,0.0,2021
Romênia,33770.0,99562.0,2021
Rússia,32179.0,64905.0,2021
San Marino,1095.0,2237.0,2021
Sérvia,3471.0,8302.0,2021
Síria,484.0,1280.0,2021
Suazilândia,0.0,0.0,2021
Suíça,7.0,157.0,2021
"Tcheca, República",225.0,5528.0,2021
Tunísia,0.0,0.0,2021
Turquia,0.0,0.0,2021
Ucrânia,0.0,0.0,2021
Uruguai,3788831.0,10063341.0,2021
Não consta na tabela,0.0,0.0,2021
Não declarados,0.0,0.0,2021
Outros,0.0,0.0,2021
Africa do Sul,738116.0,2266827.0,2022
Alemanha,92600.0,438595.0,2022
Argélia,0.0,0.0,2022
Arábia Saudita,0.0,0.0,2022
Argentina,27980574.0,87519642.0,2022
Armênia,2385.0,13668.0,2022
Austrália,579279.0,1590059.0,2022
Áustria,7403.0,53974.0,2022
Bermudas,1.0,4.0,2022
Bélgica,0.0,0.0,2022
Bolívia,0.0,0.0,2022
Bósnia-Herzegovina,0.0,0.0,2022
Brasil,1.0,5.0,2022
Bulgária,29929.0,43221.0,2022
Canada,884.0,11607.0,2022
Chile,68881232.0,184335335.0,2022
China,0.0,0.0,2022
"Coreia do Sul, República",0.0,0.0,2022
Croácia,887.0,35563.0,2022
Cuba,0.0,0.0,2022
Emirados Árabes Unidos,0.0,0.0,2022
Eslovênia,31509.0,127726.0,2022
Eslováquia,0.0,0.0,2022
Espanha,6487047.0,17187749.0,2022
Estados Unidos,393211.0,3023220.0,2022
França,4911903.0,25955232.0,2022
Geórgia,12506.0,26983.0,2022
"Geórgia do Sul e Sandwich do Sul, Ilhas",1788.0,2797.0,2022
Grécia,45440.0,148515.0,2022
Hong Kong,0.0,0.0,2022
Hungria,29260.0,160168.0,2022
Indonésia,0.0,0.0,2022
Irlanda,0.0,0.0,2022
Israel,19589.0,82489.0,2022
Itália,9622119.0,33330465.0,2022
Japão,0.0,0.0,2022
Iugoslávia,0.0,0.0,2022
Líbano,30149.0,182548.0,2022
Luxemburgo,0.0,0.0,2022
Macedônia,0.0,0.0,2022
Marrocos,13932.0,46497.0,2022
México,0.0,0.0,2022
Moldávia,38336.0,70282.0,2022
Montenegro,0.0,0.0,2022
Noruega,0.0,0.0,2022
Nova Zelândia,52265.0,403597.0,2022
Países Baixos (Holanda),0.0,0.0,2022
Panamá,0.0,0.0,2022
Peru,17861.0,84084.0,2022
Porto Rico,0.0,0.0,2022
Portugal,24108787.0,64795326.0,2022
Reino Unido,1655.0,19595.0,2022
Republica Dominicana,0.0,0.0,2022
Romênia,47715.0,99616.0,2022
Rússia,0.0,0.0,2022
San Marino,0.0,0.0,2022
Sérvia,0.0,0.0,2022
Síria,1094.0,5187.0,2022
Suazilândia,0.0,0.0,2022
Suíça,0.0,0.0,2022
"Tcheca, República",4950.0,12044.0,2022
Tunísia,0.0,0.0,2022
Turquia,22087.0,38817.0,2022
Ucrânia,0.0,0.0,2022
Uruguai,3394161.0,9867675.0,2022
Não consta na tabela,0.0,0.0,2022
Não declarados,0.0,0.0,2022
Outros,0.0,0.0,2022
Africa do Sul,522733.0,1732850.0,2023
Alemanha,102456.0,557947.0,2023
Argélia,0.0,0.0,2023
Arábia Saudita,8.0,161.0,2023
Argentina,25276991.0,83918138.0,2023
Armênia,3542.0,24336.0,2023
Austrália,432829.0,1568550.0,2023
Áustria,16832.0,145475.0,2023
Bermudas,6.0,879.0,2023
Bélgica,0.0,0.0,2023
Bolívia,1170.0,10920.0,2023
Bósnia-Herzegovina,0.0,0.0,2023
Brasil,6229.0,76894.0,2023
Bulgária,40281.0,95232.0,2023
Canada,14.0,1062.0,2023
Chile,62358765.0,170146247.0,2023
China,0.0,0.0,2023
"Coreia do Sul, República",0.0,0.0,2023
Croácia,1107.0,9160.0,2023
Cuba,8.0,261.0,2023
Emirados Árabes Unidos,0.0,0.0,2023
Eslovênia,28806.0,124283.0,2023
Eslováquia,0.0,0.0,2023
Espanha,6591628.0,20097228.0,2023
Estados Unidos,244276.0,1775713.0,2023
França,4899631.0,30421272.0,2023
Geórgia,17173.0,29084.0,2023
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2023
Grécia,45889.0,147724.0,2023
Hong Kong,0.0,0.0,2023
Hungria,41905.0,316481.0,2023
Indonésia,0.0,0.0,2023
Irlanda,0.0,0.0,2023
Israel,48772.0,259405.0,2023
Itália,8868133.0,34760596.0,2023
Japão,86.0,3427.0,2023
Iugoslávia,0.0,0.0,2023
Líbano,14328.0,106610.0,2023
Luxemburgo,0.0,0.0,2023
Macedônia,8522.0,17172.0,2023
Marrocos,603.0,2349.0,2023
México,0.0,0.0,2023
Moldávia,0.0,0.0,2023
Montenegro,51189.0,138741.0,2023
Noruega,0.0,0.0,2023
Nova Zelândia,28665.0,254138.0,2023
Países Baixos (Holanda),9.0,354.0,2023
Panamá,0.0,0.0,2023
Peru,12276.0,58862.0,2023
Porto Rico,2021.0,4481.0,2023
Portugal,25099409.0,71970948.0,2023
Reino Unido,1808.0,32757.0,2023
Republica Dominicana,0.0,0.0,2023
Romênia,36775.0,98835.0,2023
Rússia,0.0,0.0,2023
San Marino,0.0,0.0,2023
Sérvia,0.0,0.0,2023
Síria,0.0,0.0,2023
Suazilândia,320.0,6968.0,2023
Suíça,2109.0,101111.0,2023
"Tcheca, República",0.0,0.0,2023
Tunísia,0.0,0.0,2023
Turquia,0.0,0.0,2023
Ucrânia,0.0,0.0,2023
Uruguai,2905567.0,9276001.0,2023
Não consta na tabela,0.0,0.0,2023
Não declarados,0.0,0.0,2023
Outros,0.0,0.0,2023
